tx_id,customer_id,amount,compliance_label,latency_ms,fraud_risk_flag
6b45720f,CUST_3959,4639,1,73,0
470bc404,CUST_6863,3403,1,142,0
78af8f48,CUST_1576,4848,1,167,0
a47263ab,CUST_1381,2605,1,182,0
a1a47b50,CUST_7557,1676,0,233,0
a6e50e4c,CUST_4012,3150,1,265,0
8cba75f3,CUST_2606,3631,1,219,0
698fcc8e,CUST_9881,4252,1,75,0
e97dee47,CUST_5386,330,0,135,0
788d711e,CUST_3876,3252,1,149,0
e61a673f,CUST_3832,3246,1,139,0
08f63b63,CUST_7437,1595,0,260,0
cc4b0ccd,CUST_1016,1505,0,155,0
2ef17f23,CUST_3295,3360,1,132,0
76e653c8,CUST_7134,974,0,200,0
8f7ba8fb,CUST_7665,3578,1,176,1
323e5af0,CUST_4604,2684,1,150,0
dca16273,CUST_7147,532,0,114,0
14f64098,CUST_3734,1157,0,241,0
29183bbb,CUST_8629,178,0,187,0
f4ae6cc6,CUST_1028,1254,0,108,0
28b794d6,CUST_8291,430,0,296,0
8a17ae2a,CUST_1625,3295,1,75,0
47e7a337,CUST_9590,4758,1,237,0
6e04c5f7,CUST_4248,1649,0,128,0
28f99b03,CUST_3437,3864,1,124,0
ae3c1e11,CUST_3887,364,0,250,0
6d7f4aa7,CUST_9694,4206,1,241,0
4403eb50,CUST_9712,4962,1,273,0
420b9a00,CUST_9717,1527,0,244,0
c8454ea0,CUST_3094,2977,1,242,0
0b77c44b,CUST_1370,3519,1,288,0
cf5f2115,CUST_9453,1262,0,204,0
19c3f366,CUST_8858,1902,0,199,0
54dfdbf3,CUST_2615,4126,1,96,1
8037cb86,CUST_1579,4608,1,281,0
09adc942,CUST_3247,1371,0,241,0
a833f854,CUST_7307,533,0,50,0
24b984c6,CUST_1069,2415,1,133,0
4296fcc9,CUST_5937,2076,1,288,0
4b2174be,CUST_5704,3733,1,264,0
35cacd0f,CUST_5992,788,0,66,0
c2771202,CUST_5954,965,0,114,0
34577f8e,CUST_8983,3414,1,121,0
89549311,CUST_4175,4577,1,225,1
3740d109,CUST_1101,4090,1,154,0
13c1d31b,CUST_1048,211,0,268,0
b515c129,CUST_4467,3612,1,54,0
11b2b733,CUST_3590,4526,1,266,0
1bd21ccf,CUST_2551,3774,1,68,0
d2695684,CUST_2611,748,0,253,0
e23cbea6,CUST_1068,133,0,154,0
673fb93a,CUST_3068,2036,1,229,0
1e349e5d,CUST_8574,1335,0,216,1
50366260,CUST_9576,2658,1,245,0
5a429320,CUST_4297,4850,1,57,0
173d32f2,CUST_2621,3873,1,93,0
70fe2362,CUST_2782,3401,1,175,0
d224f98a,CUST_3825,1249,0,252,0
9ad13b25,CUST_4975,3210,1,141,0
40c22677,CUST_2353,313,0,140,0
75470aa6,CUST_8108,4559,1,265,0
240bcab7,CUST_4807,597,0,212,0
2accf637,CUST_6915,1402,0,243,0
6b26f81a,CUST_4125,1771,0,284,0
dbc26af0,CUST_4301,4350,1,154,0
c36f4f46,CUST_8318,3293,1,185,0
6b6ce34d,CUST_9853,3798,1,209,0
598d5879,CUST_8513,4663,1,111,0
4d22f017,CUST_5619,1417,0,191,0
a0581aab,CUST_8322,1545,0,84,0
006bdff8,CUST_9141,841,0,190,0
6454980e,CUST_7681,384,0,185,0
1de9303a,CUST_6200,4376,1,260,0
80362241,CUST_6985,839,0,226,0
a4a4f91e,CUST_5577,3594,1,53,0
33158985,CUST_5895,4064,1,192,0
c5929703,CUST_8196,2894,1,192,0
b1064a30,CUST_2928,619,0,240,0
fb143276,CUST_9179,694,0,175,0
a211518f,CUST_3477,3637,1,168,0
cdc95be9,CUST_1447,1818,0,257,0
0b53fc4e,CUST_8861,2936,1,57,0
95cfa704,CUST_2879,324,0,189,0
f1567d1a,CUST_2301,3255,1,296,0
98108ebe,CUST_8210,2393,1,59,0
2b26607d,CUST_8387,4752,1,106,0
47192919,CUST_3666,1982,0,253,0
7a9ed055,CUST_8250,3399,1,189,0
e76d44fb,CUST_3242,744,0,160,0
459b9e76,CUST_3779,3791,1,204,0
debcfecc,CUST_3068,3255,1,104,0
d6494c7b,CUST_3671,3814,1,223,0
5cbe8df4,CUST_3882,2897,1,284,0
bfdf11bf,CUST_7379,4943,1,295,0
275e7bb1,CUST_6059,1524,0,115,0
3c96a008,CUST_7453,3780,1,95,0
54e37cca,CUST_5761,4044,1,169,0
cb46bb2e,CUST_5076,4122,1,144,0
1c63952f,CUST_4110,1488,0,73,0
26b2e54e,CUST_2385,1555,0,216,0
585ceff2,CUST_9140,4421,1,231,0
92ca31fe,CUST_7096,1228,0,56,0
e8221f6a,CUST_2766,1995,0,227,0
3bfb035e,CUST_3098,917,0,104,0
ec4d4568,CUST_3692,1394,0,238,0
5abefba9,CUST_8008,4246,1,148,0
01589be0,CUST_4219,4267,1,248,0
8739664b,CUST_9664,3188,1,223,0
ebb7d692,CUST_4158,3132,1,224,0
5506f91f,CUST_6527,2733,1,143,0
92f325fd,CUST_5502,1841,0,175,0
c0216d87,CUST_7255,3804,1,280,0
3a40b531,CUST_9254,1188,0,123,0
c89dc7da,CUST_8739,2986,1,256,0
9a889c52,CUST_6541,4797,1,99,0
a9d229b0,CUST_2995,2567,1,94,0
cc1f0d61,CUST_8039,1107,0,208,1
06f73538,CUST_4345,4654,1,209,0
b1edd420,CUST_6975,1440,0,203,1
0960574e,CUST_8676,4904,1,117,0
ec022380,CUST_3769,2441,1,136,0
803a0d94,CUST_1477,4215,1,56,0
b70fcf5a,CUST_2544,1276,0,296,0
e08be42f,CUST_7802,4406,1,124,0
009e0c32,CUST_7512,707,0,205,0
afb69727,CUST_9396,4720,1,53,0
2716e591,CUST_5175,2900,1,286,0
794cf442,CUST_7708,1787,0,227,0
3cde8fab,CUST_1764,3311,1,93,0
5ba12275,CUST_6008,1841,0,255,0
b50a082c,CUST_5137,4121,1,280,0
d5423de9,CUST_5612,4669,1,76,0
4164f724,CUST_7931,3013,1,158,0
94c42161,CUST_6397,1213,0,211,0
8fa89626,CUST_6513,1920,0,133,0
38dd1b86,CUST_8342,3791,1,211,0
ba54a0b4,CUST_1513,1211,0,70,0
3a65ec1d,CUST_3613,4524,1,164,0
db6a73a4,CUST_6565,4935,1,161,0
b2cfdd2f,CUST_6738,3117,1,143,0
646147ee,CUST_8350,4950,1,272,0
7b65f376,CUST_8844,4492,1,58,0
67b1f255,CUST_3547,1655,0,209,0
b33aab05,CUST_4793,2540,1,220,0
d83fdc8a,CUST_5036,3229,1,108,0
c157236a,CUST_5876,1060,0,190,0
dea90572,CUST_8870,692,0,190,0
502c8f02,CUST_4688,1565,0,279,0
f95c7fa9,CUST_7517,4521,1,203,1
f73529ac,CUST_5671,4585,1,274,0
e90f8ac2,CUST_3936,2941,1,75,1
fc194ce9,CUST_7384,865,0,139,0
8e8d841a,CUST_8791,4901,1,167,0
0fb9d368,CUST_3494,4665,1,226,0
3c505b4b,CUST_1085,470,0,64,0
534706f3,CUST_6831,557,0,299,0
7d11a382,CUST_4108,4094,1,88,0
3b1391d5,CUST_1021,3188,1,277,0
34f318d0,CUST_7698,1760,0,251,0
448fbc4b,CUST_3809,3088,1,291,0
f4f76333,CUST_5993,550,0,299,0
45ce601b,CUST_5791,4140,1,171,0
d0fa4a7d,CUST_2552,439,0,215,0
99a0072f,CUST_4135,3354,1,198,0
eddadbab,CUST_7439,2523,1,233,0
dacd255c,CUST_9878,100,0,119,0
654bba75,CUST_3566,1027,0,130,0
82dfc42f,CUST_9104,2430,1,278,0
73d6ea12,CUST_6360,376,0,279,0
ff4f606d,CUST_6555,2012,1,50,0
4bc8716e,CUST_6236,4067,1,233,0
1bc38e2b,CUST_7619,1188,0,135,0
62ca61dc,CUST_5127,4752,1,225,0
6fc2e638,CUST_5127,3540,1,159,0
6595d593,CUST_5090,4407,1,216,0
14b42cd3,CUST_9047,3270,1,84,0
016f0992,CUST_4014,4446,1,155,0
ebfcda87,CUST_9670,444,0,72,0
11c0f485,CUST_2609,2533,1,55,0
cac6b6f4,CUST_1070,2213,1,144,0
5fd75392,CUST_8741,1771,0,108,0
4c75cc43,CUST_4036,2278,1,262,0
123adedb,CUST_9911,1653,0,192,0
737f9f36,CUST_8191,3594,1,229,0
dd3d4b6c,CUST_4281,494,0,233,0
4eb91839,CUST_9331,640,0,186,0
89007a2a,CUST_9487,3180,1,120,0
a1d998ca,CUST_8624,2796,1,161,0
0d1a541c,CUST_3981,3828,1,81,0
d4589388,CUST_2473,2875,1,190,0
bb5ade5a,CUST_7552,3066,1,196,0
dacf0a0b,CUST_4315,480,0,268,0
f336b636,CUST_3985,188,0,173,0
7d8a3d27,CUST_4881,2406,1,187,0
c45a863e,CUST_5420,2775,1,148,0
2af4230c,CUST_4190,1159,0,293,0
8932329c,CUST_4778,577,0,60,0
af2dba77,CUST_9895,844,0,140,0
0179a721,CUST_2943,3738,1,113,0
34c69eff,CUST_5129,4698,1,175,0
1134a7b6,CUST_4326,4333,1,278,0
1bd58967,CUST_4756,4616,1,124,0
72d97f20,CUST_2944,3527,1,128,0
a8a19ca1,CUST_3766,1205,0,53,1
a27fde34,CUST_5082,3653,1,269,0
aa25a622,CUST_3399,876,0,64,0
ab0cfcc0,CUST_6105,1361,0,215,0
87ea6631,CUST_1704,3256,1,240,0
5ac74d4b,CUST_7229,4172,1,277,0
8b0a589d,CUST_9803,4394,1,260,0
839a232f,CUST_7132,1576,0,246,0
942fc83b,CUST_7246,553,0,251,0
1a29e380,CUST_7925,2882,1,208,0
3c1d4e73,CUST_6838,2701,1,83,0
fb6c880f,CUST_2985,572,0,66,0
0d4ee0fa,CUST_8210,256,0,269,0
1e36c453,CUST_9532,1810,0,239,0
48b50553,CUST_5008,3358,1,233,0
621a93d8,CUST_3995,3485,1,207,0
ea4533e6,CUST_1533,1974,0,201,0
725b46b6,CUST_8081,2210,1,139,0
da655261,CUST_3158,1137,0,55,0
17fcc6fa,CUST_3826,2350,1,169,0
6e678f87,CUST_3471,4108,1,171,0
8806476d,CUST_7572,3494,1,90,0
16738622,CUST_5307,4793,1,88,0
76eacc81,CUST_2515,1465,0,292,0
13ab8fad,CUST_8155,4966,1,268,0
37353117,CUST_9280,1119,0,261,0
06ec6e0c,CUST_2441,3170,1,112,0
1a8ee0db,CUST_9595,1087,0,144,0
71d7d565,CUST_1828,4820,1,72,0
9b22c476,CUST_8714,4840,1,190,0
b1342101,CUST_4622,2438,1,192,0
96e0f533,CUST_2068,4663,1,157,0
c93b1452,CUST_6460,3807,1,170,0
883cfe71,CUST_2509,2702,1,139,0
b2565329,CUST_5896,203,0,51,0
061f8920,CUST_2099,2363,1,126,0
c553df3e,CUST_2144,4023,1,122,0
95dfc885,CUST_4476,2311,1,129,0
e8be16fb,CUST_6305,974,0,101,0
7a684bfc,CUST_9620,2056,1,209,0
8f90ebbd,CUST_1442,874,0,157,0
896b53d9,CUST_7927,1450,0,99,0
bd53ff6b,CUST_6127,985,0,264,0
1241ac31,CUST_4997,2140,1,286,0
a89a0c2f,CUST_3625,993,0,91,1
a7e9c0ec,CUST_6860,1020,0,74,0
1939366b,CUST_4787,3603,1,282,0
9a78b707,CUST_9301,1867,0,146,1
7e39c189,CUST_7028,1114,0,113,0
9580087d,CUST_6255,2877,1,285,0
9294e126,CUST_1243,574,0,92,0
378e60bf,CUST_7196,4221,1,248,0
f9402812,CUST_2745,3615,1,124,0
cf2223a0,CUST_5475,1631,0,52,0
f70a8c72,CUST_3928,1891,0,87,0
bae00308,CUST_6854,1566,0,51,0
bc37f871,CUST_5228,2205,1,198,0
e10eb9d2,CUST_2654,3019,1,130,0
630fb03c,CUST_5195,2917,1,248,1
970c2e43,CUST_3442,3194,1,289,0
ceaca8f9,CUST_8544,3481,1,143,0
f7f20796,CUST_4555,3408,1,149,0
d52e9780,CUST_2115,2777,1,98,0
c1029546,CUST_1695,291,0,210,0
5511de6d,CUST_3527,2737,1,125,0
11017ab7,CUST_8686,2682,1,113,0
6b7d5ab5,CUST_1048,2731,1,129,0
f4211b3b,CUST_9460,4466,1,77,0
d16698ca,CUST_6447,3074,1,88,0
62af446b,CUST_7134,3585,1,292,0
06b5bd4f,CUST_4012,2195,1,144,0
fb4f3e39,CUST_2733,4001,1,114,0
762ef7bc,CUST_9815,1349,0,212,1
07fa5e74,CUST_7844,1969,0,68,0
417d20e8,CUST_5181,4703,1,173,0
ae58951a,CUST_4460,3857,1,90,0
d6e45fdd,CUST_5987,2840,1,200,0
fac531ce,CUST_2983,1764,0,229,0
1e9eac47,CUST_8634,1039,0,112,1
161f3e3f,CUST_4092,689,0,176,0
f2360d88,CUST_2758,3910,1,153,0
93af671b,CUST_8455,1135,0,116,0
0634001c,CUST_1157,2238,1,93,0
8ef3248b,CUST_8766,4098,1,254,0
df65cc3c,CUST_8824,2187,1,265,0
fa291caa,CUST_3398,1193,0,80,0
577e7a82,CUST_7265,4838,1,205,0
147af8b0,CUST_8650,956,0,161,0
a0ec1801,CUST_3611,2942,1,105,0
49333149,CUST_9687,148,0,142,0
7bf6a8da,CUST_7772,2371,1,120,0
42a63547,CUST_8829,348,0,129,0
51454004,CUST_4258,1918,0,233,0
9d626628,CUST_6971,3215,1,217,0
2a46d6b4,CUST_7194,808,0,267,0
8afbfc9b,CUST_2277,2439,1,61,0
05cc11ab,CUST_7497,4906,1,297,0
8c7c30da,CUST_6021,1192,0,266,0
eebd8b9f,CUST_7883,4597,1,63,0
b93e4d4c,CUST_8802,1994,0,124,0
e388328f,CUST_6198,115,0,270,0
6a7c86d8,CUST_8864,1982,0,56,0
8e85551f,CUST_6298,3177,1,200,1
9c657eb7,CUST_5928,4113,1,157,0
c64d485a,CUST_1649,884,0,88,0
19b57024,CUST_1218,1612,0,172,0
7718d199,CUST_9609,371,0,54,0
6b68f71f,CUST_7425,2483,1,289,0
062fe653,CUST_6980,460,0,262,0
9fd4dc95,CUST_5731,807,0,235,0
83f7f109,CUST_3558,1111,0,279,0
c4f25d6f,CUST_1575,1229,0,176,0
58187cc4,CUST_5349,117,0,105,0
d23aeccb,CUST_9864,1707,0,73,0
4483c80d,CUST_5248,3249,1,190,0
2e29ff76,CUST_7291,1848,0,300,0
562c6996,CUST_5364,1213,0,162,0
053d5e9a,CUST_7773,4301,1,250,0
d55862dd,CUST_4645,201,0,128,0
0f3c4b17,CUST_6519,1215,0,244,0
b1902e33,CUST_2584,4741,1,110,0
a4ddaf1d,CUST_9197,1610,0,208,0
90c46605,CUST_2439,4563,1,70,0
4244ce43,CUST_9805,4484,1,182,0
e9697f17,CUST_9089,1360,0,280,1
ff411914,CUST_1134,3033,1,107,0
e66446bd,CUST_3662,987,0,295,0
7c176b56,CUST_5485,1218,0,107,0
8433f3bb,CUST_4366,3132,1,140,0
1f3e1a28,CUST_7434,4103,1,198,0
cba8463e,CUST_7402,1905,0,139,0
def9da61,CUST_5140,2145,1,263,0
f7ad363d,CUST_8175,1220,0,104,0
a5196227,CUST_4352,897,0,170,0
4f571e27,CUST_9481,800,0,58,0
2328a2d1,CUST_1070,3802,1,170,0
ef895a64,CUST_3400,4275,1,201,0
fd796764,CUST_3589,201,0,229,0
94f47999,CUST_9062,1570,0,180,0
c046eb0b,CUST_6604,2301,1,262,0
c67f00f5,CUST_8205,4995,1,72,0
706c6066,CUST_4495,1487,0,198,0
8b7157f0,CUST_8360,4009,1,76,0
fef6f5b7,CUST_9633,3806,1,183,0
d9267e41,CUST_8523,2334,1,245,0
e99ba4d0,CUST_2429,2045,1,221,0
0528a9bf,CUST_5122,1787,0,141,0
0231aa78,CUST_8687,4241,1,111,0
96372b9b,CUST_2412,3762,1,238,0
20027b0f,CUST_3420,3187,1,276,0
0b4ed9ca,CUST_4629,4101,1,262,0
bd82d0dd,CUST_8528,652,0,176,0
0b6b0ea8,CUST_2315,2823,1,85,0
c2cf830e,CUST_6237,3249,1,90,0
0ac279ad,CUST_2464,4007,1,106,0
075c7a69,CUST_3632,454,0,210,0
c0c6b3de,CUST_6646,2940,1,193,0
147133d0,CUST_8450,782,0,148,0
2813ec6d,CUST_4995,1291,0,124,0
065e2ca7,CUST_8888,3679,1,168,0
15e4fbdd,CUST_3927,243,0,111,0
e274f3ed,CUST_8931,3544,1,121,0
cbe022f1,CUST_5320,3644,1,222,0
30e9256f,CUST_1640,1085,0,145,0
f847e8a8,CUST_5241,4351,1,155,0
e1efa924,CUST_9211,2985,1,231,0
8af72ef1,CUST_3433,3196,1,260,0
d5b56b67,CUST_8674,126,0,280,0
c6e4e2f3,CUST_2819,126,0,153,0
508f878d,CUST_5076,1878,0,113,0
1cae166f,CUST_9391,3103,1,282,0
55694efb,CUST_1247,2779,1,286,0
c39f7fd5,CUST_8952,4760,1,105,0
d8458488,CUST_9019,2382,1,179,0
7f1df28a,CUST_1747,4667,1,135,0
8566e38d,CUST_1112,184,0,72,0
7a104236,CUST_6716,1461,0,199,0
9218741a,CUST_2518,1032,0,222,0
ef1fb533,CUST_1205,4897,1,187,0
d3210c5e,CUST_4035,1399,0,160,0
c9d2d3e2,CUST_9786,4471,1,216,0
dad13dfc,CUST_6320,2873,1,51,0
92433915,CUST_8961,653,0,220,0
7e9ad082,CUST_6946,1435,0,146,0
0343e937,CUST_3957,683,0,77,0
d42cb18e,CUST_2281,372,0,289,0
55af5fc4,CUST_8874,2416,1,57,0
ae9201b9,CUST_5946,4241,1,284,0
79f5ca58,CUST_2230,4049,1,269,0
00b34492,CUST_6987,1586,0,247,0
e5ea606f,CUST_6665,3274,1,54,0
2a312fd6,CUST_1870,1561,0,216,1
b4f13537,CUST_6551,4320,1,111,0
f338c922,CUST_5499,2380,1,125,0
dcf13720,CUST_1187,4636,1,195,0
c5d55def,CUST_1379,3782,1,55,0
ed5ed3c1,CUST_5701,553,0,214,0
058e83a1,CUST_5831,3005,1,129,0
95a52b16,CUST_1242,406,0,79,1
3363f6cf,CUST_6859,3946,1,190,0
3fb7dfcd,CUST_8938,2632,1,225,0
d2c668f3,CUST_1116,4778,1,191,0
11175b8e,CUST_8948,3189,1,68,0
c8fb803e,CUST_5737,4364,1,211,0
941da3df,CUST_7533,1872,0,231,0
d340b8d7,CUST_6314,4513,1,154,0
1497dd00,CUST_6187,234,0,52,0
124f30c6,CUST_2209,1985,0,124,0
11516f46,CUST_9000,3617,1,170,0
83c5e286,CUST_8182,4348,1,106,0
2967839c,CUST_5428,4392,1,194,0
e22f6a18,CUST_9955,1152,0,166,0
e0292a9b,CUST_4418,4676,1,237,1
61de57aa,CUST_6021,2691,1,228,0
40bf3d2f,CUST_5319,4681,1,144,0
66ae471f,CUST_7021,388,0,149,0
920c9807,CUST_3554,819,0,239,0
09563ac8,CUST_3116,739,0,81,0
77eb45fe,CUST_9105,2021,1,228,0
758e432c,CUST_6828,2222,1,146,0
3eef50a9,CUST_1167,2136,1,137,0
959b2364,CUST_5698,873,0,264,0
c6a1a3e8,CUST_4647,3061,1,144,0
05104687,CUST_7262,326,0,98,0
ff087e29,CUST_3329,4504,1,151,0
57c993af,CUST_1960,4846,1,224,0
571b4b5f,CUST_8572,638,0,139,0
49f7a145,CUST_2757,4919,1,156,0
ee4a96db,CUST_6813,2572,1,59,1
5e2950bc,CUST_4722,4995,1,151,0
38f8a277,CUST_7874,2471,1,299,0
66f4bd01,CUST_2323,2476,1,200,0
621a4893,CUST_7983,4125,1,291,0
fd818c70,CUST_5335,4852,1,290,0
517ec4dd,CUST_1347,2603,1,254,0
65c1b774,CUST_2994,4132,1,141,0
f65f3d15,CUST_3279,3588,1,165,0
e96dbc41,CUST_5766,950,0,246,0
28109acb,CUST_2343,3697,1,157,0
a5b20ba2,CUST_9675,2480,1,175,0
0a35f19d,CUST_3590,3826,1,227,0
1ac84149,CUST_8496,639,0,227,0
34c03ad0,CUST_9047,2179,1,60,0
3f0b7193,CUST_4555,2094,1,163,0
1eb98d09,CUST_6938,247,0,280,0
4324a89c,CUST_8553,958,0,118,0
ff72650f,CUST_2832,4207,1,289,0
e563360c,CUST_4833,690,0,152,0
3b117d20,CUST_9734,1231,0,188,0
2679b381,CUST_7300,3427,1,136,0
7ecb8671,CUST_5947,2862,1,179,0
8f4c348d,CUST_1553,3395,1,202,0
48feec7e,CUST_3578,4073,1,246,0
cc2f3808,CUST_3949,4079,1,266,1
b110d3ca,CUST_4656,2387,1,77,0
73a88e6e,CUST_7699,112,0,165,0
ba8bad00,CUST_1901,3301,1,178,0
e9c7b3c5,CUST_7491,2954,1,124,1
53123d5e,CUST_7229,330,0,172,0
7691723c,CUST_6966,736,0,109,0
1e95b3f7,CUST_1340,2372,1,76,0
7c4a29ba,CUST_1036,5000,1,56,0
0dc6c47d,CUST_5057,4480,1,52,0
6b944da5,CUST_7343,760,0,107,1
f6585be3,CUST_2295,2909,1,114,0
3db1621e,CUST_3724,4539,1,53,0
687008d4,CUST_2224,1157,0,101,0
8a34151c,CUST_1038,3115,1,89,0
8c4c50a2,CUST_7265,1690,0,139,0
cbeb1033,CUST_7804,3393,1,220,1
43adf84d,CUST_6001,3622,1,126,0
e9f33429,CUST_4839,1287,0,192,0
8ffc88cc,CUST_9405,2438,1,256,0
b2fa03cc,CUST_2130,367,0,150,0
df21f472,CUST_7085,2738,1,238,0
7c4f9d84,CUST_4228,121,0,217,0
0176de3f,CUST_8351,159,0,94,0
75f47abe,CUST_9332,3976,1,107,0
c51b0b17,CUST_4702,4818,1,146,0
3f36716c,CUST_3417,4270,1,118,0
8f32c75b,CUST_8516,4367,1,75,1
f0dfd2b6,CUST_4034,1301,0,293,0
7a871b4f,CUST_1132,1820,0,56,0
73cc0d3d,CUST_5189,2853,1,261,0
61e4f1b3,CUST_4568,3720,1,128,0
8d62614b,CUST_1935,609,0,266,0
3b653b60,CUST_3849,3960,1,51,0
56491210,CUST_8463,3534,1,248,0
bd4cb2d3,CUST_2893,1722,0,244,0
dc13901b,CUST_7152,1892,0,258,0
98286cc7,CUST_3733,856,0,260,0
b2a5f0f1,CUST_6561,3611,1,197,0
f1834b94,CUST_5201,2221,1,284,0
cd67d2b1,CUST_1250,2592,1,119,0
7493b1c3,CUST_7310,2943,1,70,0
f276ffc4,CUST_1198,550,0,245,0
e3269eb7,CUST_5185,4342,1,239,0
3ca2f432,CUST_9778,2510,1,92,0
a60e004e,CUST_6913,323,0,109,0
b9d5e05f,CUST_1563,1205,0,230,0
3f15e9a8,CUST_8239,1799,0,86,0
ef552668,CUST_6849,4371,1,265,0
103c2a4e,CUST_5987,1052,0,175,0
d80dd76a,CUST_4367,1848,0,240,0
7d828cbf,CUST_9880,492,0,190,0
270afa85,CUST_7789,4485,1,286,0
50c639d1,CUST_4966,2348,1,86,0
053bb2f4,CUST_3208,3062,1,69,0
9bb70beb,CUST_7490,251,0,52,0
5d9086cb,CUST_4697,1614,0,87,0
3533d98f,CUST_5891,4145,1,178,0
beeab455,CUST_7923,4400,1,262,0
f3f8b57a,CUST_6359,2440,1,292,0
1205b6a1,CUST_7047,2094,1,75,0
91e51c2b,CUST_8601,2231,1,106,0
b43b49f4,CUST_9460,3040,1,177,0
6e33cd1e,CUST_7494,386,0,73,1
23bfac7a,CUST_7838,1423,0,50,0
8bf8b5b5,CUST_2570,1144,0,295,1
d2c27317,CUST_8528,4620,1,183,0
8ba5a646,CUST_1608,3416,1,84,0
e8f80a52,CUST_4833,4657,1,201,0
28db2adf,CUST_9352,3772,1,268,0
f990ade5,CUST_7769,4810,1,256,0
9c284823,CUST_6042,1338,0,185,0
0dfab305,CUST_6255,4869,1,183,0
07b345a1,CUST_5888,4228,1,268,0
6560f782,CUST_1086,4552,1,264,0
a3b8a830,CUST_1222,1851,0,289,0
a003ec62,CUST_2931,3851,1,154,0
c43f012f,CUST_6578,4413,1,101,0
f66ea802,CUST_5111,1545,0,192,0
1a16bd33,CUST_2278,734,0,137,0
4774443f,CUST_4123,1406,0,259,0
c59970ce,CUST_6871,1839,0,82,0
32016843,CUST_6758,3941,1,153,0
eabc7c42,CUST_6159,4830,1,214,0
39fd7e24,CUST_2976,3519,1,141,0
79ec31e7,CUST_5330,4325,1,219,0
f9319380,CUST_7090,981,0,222,0
7902f341,CUST_7942,2574,1,202,0
12b045f4,CUST_8167,3812,1,219,0
9bf6be03,CUST_9437,899,0,235,0
45d72268,CUST_2198,722,0,85,0
90f0486f,CUST_6648,3948,1,282,0
e6c32003,CUST_5291,2488,1,64,0
3e869c40,CUST_7461,3234,1,231,1
bfd778b3,CUST_7623,1079,0,175,0
f5a294d5,CUST_6667,1094,0,193,0
db50bf30,CUST_3132,1863,0,95,0
21a0e085,CUST_7698,2316,1,294,0
9c6b070b,CUST_6619,3236,1,85,0
310c98de,CUST_3314,778,0,178,0
63f102d6,CUST_7581,3100,1,248,0
bdbacb65,CUST_4519,4753,1,163,0
f9436245,CUST_1466,3792,1,247,0
cdf4cc21,CUST_2048,4490,1,77,0
aad2180f,CUST_4091,4829,1,184,1
759a20e4,CUST_6418,3342,1,110,0
2143bd3f,CUST_9619,424,0,203,0
ee81a57c,CUST_7631,3684,1,274,0
ff27e690,CUST_2350,2625,1,93,0
b8665da3,CUST_8180,346,0,177,0
0087d3ef,CUST_4457,923,0,213,0
903d6171,CUST_6168,1041,0,57,0
240e6acc,CUST_2064,3045,1,286,0
b7ee43b9,CUST_2593,2086,1,141,0
436a9163,CUST_8915,2231,1,121,0
1e0fd4b2,CUST_3752,4398,1,197,0
72b815e3,CUST_8589,3941,1,69,0
dda1815c,CUST_7069,1093,0,147,0
2e2260c9,CUST_7252,766,0,164,0
47da7393,CUST_3183,4891,1,214,0
0205da00,CUST_2320,2396,1,147,0
b9998dbf,CUST_8908,3448,1,239,0
15895513,CUST_5979,263,0,178,0
c531acbf,CUST_6662,3772,1,248,0
42e4181a,CUST_1614,4327,1,299,0
41e0cbcc,CUST_4864,267,0,206,0
c065572f,CUST_7672,4148,1,243,0
ca930165,CUST_8216,4458,1,244,0
9dbb655a,CUST_2543,3952,1,248,0
39e9654a,CUST_5193,1926,0,151,0
47d7f9a9,CUST_4221,931,0,225,0
fbf56635,CUST_1858,2943,1,190,0
bb0de007,CUST_6473,4018,1,255,0
6bdda8fb,CUST_8491,3344,1,237,0
b41c6150,CUST_5032,1900,0,121,0
d970b63e,CUST_7115,572,0,157,0
e8a22ff5,CUST_8465,2327,1,131,0
f5fcc0a2,CUST_1411,339,0,76,0
74342d4e,CUST_2708,3224,1,56,0
c4f7a638,CUST_4887,1237,0,161,0
6262661b,CUST_8090,361,0,179,0
2f392460,CUST_8612,3011,1,245,0
64e6b454,CUST_5829,773,0,183,0
ae058da3,CUST_7353,1692,0,67,0
05bdd030,CUST_8202,2174,1,274,0
87dbf2d0,CUST_4075,3402,1,264,0
992c6cb9,CUST_7941,1441,0,121,0
7b8c3370,CUST_2748,2211,1,86,0
498e1ae1,CUST_4505,4594,1,81,0
9c993990,CUST_4196,3652,1,194,0
463f9114,CUST_8320,2088,1,84,0
e13016fd,CUST_1192,2155,1,292,0
1495e19b,CUST_1988,2778,1,97,0
e5db7e79,CUST_7687,4226,1,173,0
54e610f9,CUST_4367,3766,1,276,0
a6b7bc02,CUST_7857,4430,1,276,0
0ca53653,CUST_6686,3932,1,156,0
96d12e97,CUST_1065,3139,1,90,0
143b81f3,CUST_9992,873,0,219,0
8923681f,CUST_6575,604,0,218,0
9db7e530,CUST_6396,4003,1,264,0
3ba1eb27,CUST_8560,584,0,98,0
bf8d44a6,CUST_7937,4750,1,125,0
a3940088,CUST_4648,576,0,56,0
e804d169,CUST_8360,781,0,195,0
e7c060b7,CUST_2373,946,0,186,0
9927ab89,CUST_1476,3738,1,107,0
69a5a219,CUST_7794,2015,1,78,0
fe27b43e,CUST_5596,3183,1,268,0
37011dd2,CUST_4095,3421,1,107,0
a02fead5,CUST_5369,4146,1,210,0
