transaction_id,customer,amount,is_compliant
TXN4172,Customer4172,98846,0
TXN4173,Customer4173,98386,0
TXN4174,Customer4174,24465,1
TXN4175,Customer4175,74274,0
TXN4176,Customer4176,28968,1
TXN4177,Customer4177,61433,0
TXN4178,Customer4178,43113,1
TXN4179,Customer4179,81423,0
TXN4180,Customer4180,91236,0
TXN4181,Customer4181,47514,1
TXN4182,Customer4182,73169,0
TXN4183,Customer4183,84586,0
TXN4184,Customer4184,16395,1
TXN4185,Customer4185,48614,1
TXN4186,Customer4186,35221,1
TXN4187,Customer4187,21679,1
TXN4188,Customer4188,1792,1
TXN4189,Customer4189,23843,1
TXN4190,Customer4190,52327,0
TXN4191,Customer4191,41097,1
TXN4192,Customer4192,3120,1
TXN4193,Customer4193,61765,0
TXN4194,Customer4194,65751,0
TXN4195,Customer4195,50107,0
TXN4196,Customer4196,32641,1
TXN4197,Customer4197,4799,1
TXN4198,Customer4198,47988,1
TXN4199,Customer4199,67428,0
TXN4200,Customer4200,18918,1
TXN4201,Customer4201,65865,0
TXN4202,Customer4202,47721,1
TXN4203,Customer4203,49686,1
TXN4204,Customer4204,74338,0
TXN4205,Customer4205,19492,1
TXN4206,Customer4206,43298,1
TXN4207,Customer4207,33029,1
TXN4208,Customer4208,83600,0
TXN4209,Customer4209,82317,0
TXN4210,Customer4210,21242,1
TXN4211,Customer4211,62057,0
TXN4212,Customer4212,83052,0
TXN4213,Customer4213,26941,1
TXN4214,Customer4214,70241,0
TXN4215,Customer4215,79822,0
TXN4216,Customer4216,55942,0
TXN4217,Customer4217,96363,0
TXN4218,Customer4218,61387,0
TXN4219,Customer4219,57175,0
TXN4220,Customer4220,46592,1
TXN4221,Customer4221,82878,0
TXN4222,Customer4222,42886,1
TXN4223,Customer4223,72808,0
TXN4224,Customer4224,80010,0
TXN4225,Customer4225,26265,1
TXN4226,Customer4226,91046,0
TXN4227,Customer4227,14433,1
TXN4228,Customer4228,70401,0
TXN4229,Customer4229,20875,1
TXN4230,Customer4230,49341,1
TXN4231,Customer4231,37084,1
TXN4232,Customer4232,41919,1
TXN4233,Customer4233,37721,1
TXN4234,Customer4234,9446,1
TXN4235,Customer4235,39362,1
TXN4236,Customer4236,86177,0
TXN4237,Customer4237,13228,1
TXN4238,Customer4238,99476,0
TXN4239,Customer4239,67565,0
TXN4240,Customer4240,10555,1
TXN4241,Customer4241,95971,0
TXN4242,Customer4242,58341,0
TXN4243,Customer4243,51497,0
TXN4244,Customer4244,37446,1
TXN4245,Customer4245,72698,0
TXN4246,Customer4246,49458,1
TXN4247,Customer4247,34540,1
TXN4248,Customer4248,38082,1
TXN4249,Customer4249,30354,1
TXN4250,Customer4250,38742,1
TXN4251,Customer4251,23771,1
TXN4252,Customer4252,33113,1
TXN4253,Customer4253,20676,1
TXN4254,Customer4254,43003,1
TXN4255,Customer4255,72813,0
TXN4256,Customer4256,96665,0
TXN4257,Customer4257,16061,1
TXN4258,Customer4258,16417,1
TXN4259,Customer4259,13346,1
TXN4260,Customer4260,46277,1
TXN4261,Customer4261,74164,0
TXN4262,Customer4262,33222,1
TXN4263,Customer4263,8266,1
TXN4264,Customer4264,66489,0
TXN4265,Customer4265,4377,1
TXN4266,Customer4266,84687,0
TXN4267,Customer4267,28782,1
TXN4268,Customer4268,54802,0
TXN4269,Customer4269,9175,1
TXN4270,Customer4270,20575,1
TXN4271,Customer4271,75009,0
TXN4272,Customer4272,81503,0
TXN4273,Customer4273,50310,0
TXN4274,Customer4274,90611,0
TXN4275,Customer4275,96743,0
TXN4276,Customer4276,76641,0
TXN4277,Customer4277,65928,0
TXN4278,Customer4278,88173,0
TXN4279,Customer4279,27877,1
TXN4280,Customer4280,74887,0
TXN4281,Customer4281,31682,1
TXN4282,Customer4282,50550,0
TXN4283,Customer4283,31782,1
TXN4284,Customer4284,40321,1
TXN4285,Customer4285,58395,0
TXN4286,Customer4286,79399,0
TXN4287,Customer4287,92867,0
TXN4288,Customer4288,56685,0
TXN4289,Customer4289,23458,1
TXN4290,Customer4290,20594,1
TXN4291,Customer4291,42018,1
TXN4292,Customer4292,95173,0
TXN4293,Customer4293,13420,1
TXN4294,Customer4294,34204,1
TXN4295,Customer4295,98795,0
TXN4296,Customer4296,49188,1
TXN4297,Customer4297,60238,0
TXN4298,Customer4298,1084,1
TXN4299,Customer4299,11787,1
TXN4300,Customer4300,23078,1
TXN4301,Customer4301,65478,0
TXN4302,Customer4302,6514,1
TXN4303,Customer4303,13633,1
TXN4304,Customer4304,7038,1
TXN4305,Customer4305,30892,1
TXN4306,Customer4306,85143,0
TXN4307,Customer4307,46816,1
TXN4308,Customer4308,24667,1
TXN4309,Customer4309,36886,1
TXN4310,Customer4310,34415,1
TXN4311,Customer4311,79644,0
TXN4312,Customer4312,15785,1
TXN4313,Customer4313,60298,0
TXN4314,Customer4314,94065,0
TXN4315,Customer4315,95966,0
TXN4316,Customer4316,5596,1
TXN4317,Customer4317,21140,1
TXN4318,Customer4318,32621,1
TXN4319,Customer4319,60247,0
TXN4320,Customer4320,45217,1
TXN4321,Customer4321,93016,0
TXN4322,Customer4322,16528,1
TXN4323,Customer4323,8860,1
TXN4324,Customer4324,17747,1
TXN4325,Customer4325,38866,1
TXN4326,Customer4326,68497,0
TXN4327,Customer4327,82854,0
TXN4328,Customer4328,13041,1
TXN4329,Customer4329,64511,0
TXN4330,Customer4330,745,1
TXN4331,Customer4331,4528,1
TXN4332,Customer4332,77440,0
TXN4333,Customer4333,16521,1
TXN4334,Customer4334,22797,1
TXN4335,Customer4335,35292,1
TXN4336,Customer4336,27558,1
TXN4337,Customer4337,81436,0
TXN4338,Customer4338,99833,0
TXN4339,Customer4339,38169,1
TXN4340,Customer4340,18590,1
TXN4341,Customer4341,69244,0
TXN4342,Customer4342,35503,1
TXN4343,Customer4343,12951,1
TXN4344,Customer4344,38297,1
TXN4345,Customer4345,73165,0
TXN4346,Customer4346,71420,0
TXN4347,Customer4347,99927,0
TXN4348,Customer4348,72279,0
TXN4349,Customer4349,52610,0
TXN4350,Customer4350,92998,0
TXN4351,Customer4351,48469,1
TXN4352,Customer4352,67251,0
TXN4353,Customer4353,6181,1
TXN4354,Customer4354,26171,1
TXN4355,Customer4355,3745,1
TXN4356,Customer4356,31269,1
TXN4357,Customer4357,77500,0
TXN4358,Customer4358,2543,1
TXN4359,Customer4359,29514,1
TXN4360,Customer4360,9127,1
TXN4361,Customer4361,58420,0
TXN4362,Customer4362,25977,1
TXN4363,Customer4363,5614,1
TXN4364,Customer4364,56732,0
TXN4365,Customer4365,21868,1
TXN4366,Customer4366,87887,0
TXN4367,Customer4367,72050,0
TXN4368,Customer4368,54925,0
TXN4369,Customer4369,57208,0
TXN4370,Customer4370,59393,0
TXN4371,Customer4371,76494,0
TXN4372,Customer4372,62799,0
TXN4373,Customer4373,68948,0
TXN4374,Customer4374,4632,1
TXN4375,Customer4375,5193,1
TXN4376,Customer4376,44921,1
TXN4377,Customer4377,38211,1
TXN4378,Customer4378,5872,1
TXN4379,Customer4379,8234,1
TXN4380,Customer4380,36817,1
TXN4381,Customer4381,94680,0
TXN4382,Customer4382,42637,1
TXN4383,Customer4383,21219,1
TXN4384,Customer4384,19554,1
TXN4385,Customer4385,93725,0
TXN4386,Customer4386,96816,0
TXN4387,Customer4387,5935,1
TXN4388,Customer4388,3245,1
TXN4389,Customer4389,99475,0
TXN4390,Customer4390,74314,0
TXN4391,Customer4391,35208,1
TXN4392,Customer4392,36620,1
TXN4393,Customer4393,49277,1
TXN4394,Customer4394,56123,0
TXN4395,Customer4395,91800,0
TXN4396,Customer4396,1520,1
TXN4397,Customer4397,53313,0
TXN4398,Customer4398,98597,0
TXN4399,Customer4399,68220,0
TXN4400,Customer4400,19017,1
TXN4401,Customer4401,24047,1
TXN4402,Customer4402,60412,0
TXN4403,Customer4403,29429,1
TXN4404,Customer4404,70786,0
TXN4405,Customer4405,37509,1
TXN4406,Customer4406,27129,1
TXN4407,Customer4407,6103,1
TXN4408,Customer4408,56668,0
TXN4409,Customer4409,52109,0
TXN4410,Customer4410,9866,1
TXN4411,Customer4411,89676,0
TXN4412,Customer4412,42564,1
TXN4413,Customer4413,75694,0
TXN4414,Customer4414,86832,0
TXN4415,Customer4415,77422,0
TXN4416,Customer4416,36740,1
TXN4417,Customer4417,84195,0
TXN4418,Customer4418,286,1
TXN4419,Customer4419,70281,0
TXN4420,Customer4420,14457,1
TXN4421,Customer4421,66969,0
TXN4422,Customer4422,71498,0
TXN4423,Customer4423,83130,0
TXN4424,Customer4424,85167,0
TXN4425,Customer4425,44738,1
TXN4426,Customer4426,28627,1
TXN4427,Customer4427,4825,1
TXN4428,Customer4428,541,1
TXN4429,Customer4429,80657,0
TXN4430,Customer4430,91698,0
TXN4431,Customer4431,60840,0
TXN4432,Customer4432,27461,1
TXN4433,Customer4433,37702,1
TXN4434,Customer4434,79149,0
TXN4435,Customer4435,24676,1
TXN4436,Customer4436,80605,0
TXN4437,Customer4437,77136,0
TXN4438,Customer4438,83102,0
TXN4439,Customer4439,29744,1
TXN4440,Customer4440,81919,0
TXN4441,Customer4441,19047,1
TXN4442,Customer4442,26009,1
TXN4443,Customer4443,66002,0
TXN4444,Customer4444,60303,0
TXN4445,Customer4445,72994,0
TXN4446,Customer4446,78738,0
TXN4447,Customer4447,58554,0
TXN4448,Customer4448,3236,1
TXN4449,Customer4449,44645,1
TXN4450,Customer4450,47254,1
TXN4451,Customer4451,39808,1
TXN4452,Customer4452,55229,0
TXN4453,Customer4453,40507,1
TXN4454,Customer4454,98419,0
TXN4455,Customer4455,93469,0
TXN4456,Customer4456,10346,1
TXN4457,Customer4457,54421,0
TXN4458,Customer4458,29378,1
TXN4459,Customer4459,8597,1
TXN4460,Customer4460,99353,0
TXN4461,Customer4461,62369,0
TXN4462,Customer4462,44822,1
TXN4463,Customer4463,2383,1
TXN4464,Customer4464,37128,1
TXN4465,Customer4465,25727,1
TXN4466,Customer4466,21938,1
TXN4467,Customer4467,95731,0
TXN4468,Customer4468,22495,1
TXN4469,Customer4469,81575,0
TXN4470,Customer4470,79314,0
TXN4471,Customer4471,36891,1
TXN4472,Customer4472,99505,0
TXN4473,Customer4473,26039,1
TXN4474,Customer4474,24158,1
TXN4475,Customer4475,91512,0
TXN4476,Customer4476,39060,1
TXN4477,Customer4477,35400,1
TXN4478,Customer4478,78636,0
TXN4479,Customer4479,61687,0
TXN4480,Customer4480,80858,0
TXN4481,Customer4481,36463,1
TXN4482,Customer4482,48116,1
TXN4483,Customer4483,73528,0
TXN4484,Customer4484,29862,1
TXN4485,Customer4485,42365,1
TXN4486,Customer4486,38426,1
TXN4487,Customer4487,27391,1
TXN4488,Customer4488,5061,1
TXN4489,Customer4489,31135,1
TXN4490,Customer4490,51266,0
TXN4491,Customer4491,60411,0
TXN4492,Customer4492,76353,0
TXN4493,Customer4493,32514,1
TXN4494,Customer4494,50928,0
TXN4495,Customer4495,65529,0
TXN4496,Customer4496,75902,0
TXN4497,Customer4497,21816,1
TXN4498,Customer4498,47908,1
TXN4499,Customer4499,38172,1
TXN4500,Customer4500,45046,1
TXN4501,Customer4501,39838,1
TXN4502,Customer4502,22604,1
TXN4503,Customer4503,28813,1
TXN4504,Customer4504,61091,0
TXN4505,Customer4505,67871,0
TXN4506,Customer4506,54196,0
TXN4507,Customer4507,47713,1
TXN4508,Customer4508,53349,0
TXN4509,Customer4509,86059,0
TXN4510,Customer4510,3016,1
TXN4511,Customer4511,56741,0
TXN4512,Customer4512,74965,0
TXN4513,Customer4513,551,1
TXN4514,Customer4514,36709,1
TXN4515,Customer4515,15180,1
TXN4516,Customer4516,98139,0
TXN4517,Customer4517,38541,1
TXN4518,Customer4518,77716,0
TXN4519,Customer4519,96803,0
TXN4520,Customer4520,27151,1
TXN4521,Customer4521,75684,0
TXN4522,Customer4522,27958,1
TXN4523,Customer4523,40000,1
TXN4524,Customer4524,61911,0
TXN4525,Customer4525,5648,1
TXN4526,Customer4526,92032,0
TXN4527,Customer4527,99133,0
TXN4528,Customer4528,94683,0
TXN4529,Customer4529,88937,0
TXN4530,Customer4530,76441,0
TXN4531,Customer4531,25378,1
TXN4532,Customer4532,86951,0
TXN4533,Customer4533,8150,1
TXN4534,Customer4534,14283,1
TXN4535,Customer4535,89452,0
TXN4536,Customer4536,55769,0
TXN4537,Customer4537,28819,1
TXN4538,Customer4538,29181,1
TXN4539,Customer4539,10224,1
TXN4540,Customer4540,37995,1
TXN4541,Customer4541,98109,0
TXN4542,Customer4542,49303,1
TXN4543,Customer4543,36789,1
TXN4544,Customer4544,80096,0
TXN4545,Customer4545,58787,0
TXN4546,Customer4546,73947,0
TXN4547,Customer4547,83123,0
TXN4548,Customer4548,31245,1
TXN4549,Customer4549,34665,1
TXN4550,Customer4550,95295,0
TXN4551,Customer4551,54730,0
TXN4552,Customer4552,67258,0
TXN4553,Customer4553,31438,1
TXN4554,Customer4554,75956,0
TXN4555,Customer4555,72648,0
TXN4556,Customer4556,66604,0
TXN4557,Customer4557,34197,1
TXN4558,Customer4558,10818,1
TXN4559,Customer4559,27319,1
TXN4560,Customer4560,64619,0
TXN4561,Customer4561,39991,1
TXN4562,Customer4562,54901,0
TXN4563,Customer4563,14083,1
TXN4564,Customer4564,41120,1
TXN4565,Customer4565,51599,0
TXN4566,Customer4566,31386,1
TXN4567,Customer4567,18716,1
TXN4568,Customer4568,4915,1
TXN4569,Customer4569,83407,0
TXN4570,Customer4570,65695,0
TXN4571,Customer4571,56771,0
TXN4572,Customer4572,35411,1
TXN4573,Customer4573,78352,0
TXN4574,Customer4574,12334,1
TXN4575,Customer4575,98511,0
TXN4576,Customer4576,72791,0
TXN4577,Customer4577,64237,0
TXN4578,Customer4578,67699,0
TXN4579,Customer4579,553,1
TXN4580,Customer4580,18880,1
TXN4581,Customer4581,80982,0
TXN4582,Customer4582,31047,1
TXN4583,Customer4583,73495,0
TXN4584,Customer4584,71085,0
TXN4585,Customer4585,13128,1
TXN4586,Customer4586,1047,1
TXN4587,Customer4587,10399,1
TXN4588,Customer4588,7413,1
TXN4589,Customer4589,55891,0
TXN4590,Customer4590,43333,1
TXN4591,Customer4591,87840,0
TXN4592,Customer4592,34260,1
TXN4593,Customer4593,21123,1
TXN4594,Customer4594,69666,0
TXN4595,Customer4595,15757,1
TXN4596,Customer4596,90096,0
TXN4597,Customer4597,10355,1
TXN4598,Customer4598,71734,0
TXN4599,Customer4599,68079,0
TXN4600,Customer4600,25276,1
TXN4601,Customer4601,45645,1
TXN4602,Customer4602,39656,1
TXN4603,Customer4603,77292,0
TXN4604,Customer4604,98122,0
TXN4605,Customer4605,78241,0
TXN4606,Customer4606,97079,0
TXN4607,Customer4607,74351,0
TXN4608,Customer4608,5803,1
TXN4609,Customer4609,84611,0
TXN4610,Customer4610,12149,1
TXN4611,Customer4611,50724,0
TXN4612,Customer4612,88833,0
TXN4613,Customer4613,7286,1
TXN4614,Customer4614,57178,0
TXN4615,Customer4615,82120,0
TXN4616,Customer4616,97192,0
TXN4617,Customer4617,71307,0
TXN4618,Customer4618,86226,0
TXN4619,Customer4619,86010,0
TXN4620,Customer4620,90655,0
TXN4621,Customer4621,6629,1
TXN4622,Customer4622,66158,0
TXN4623,Customer4623,76254,0
TXN4624,Customer4624,35885,1
TXN4625,Customer4625,36600,1
TXN4626,Customer4626,6486,1
TXN4627,Customer4627,83497,0
TXN4628,Customer4628,44022,1
TXN4629,Customer4629,75905,0
TXN4630,Customer4630,18377,1
TXN4631,Customer4631,91385,0
TXN4632,Customer4632,20949,1
TXN4633,Customer4633,40333,1
TXN4634,Customer4634,66787,0
TXN4635,Customer4635,85603,0
TXN4636,Customer4636,36643,1
TXN4637,Customer4637,83636,0
TXN4638,Customer4638,20287,1
TXN4639,Customer4639,38961,1
TXN4640,Customer4640,44630,1
TXN4641,Customer4641,1026,1
TXN4642,Customer4642,64517,0
TXN4643,Customer4643,80545,0
TXN4644,Customer4644,83287,0
TXN4645,Customer4645,57952,0
TXN4646,Customer4646,29962,1
TXN4647,Customer4647,81353,0
TXN4648,Customer4648,18258,1
TXN4649,Customer4649,37219,1
TXN4650,Customer4650,88046,0
TXN4651,Customer4651,78744,0
TXN4652,Customer4652,13273,1
TXN4653,Customer4653,76865,0
TXN4654,Customer4654,7146,1
TXN4655,Customer4655,4673,1
TXN4656,Customer4656,78395,0
TXN4657,Customer4657,30980,1
TXN4658,Customer4658,30630,1
TXN4659,Customer4659,34372,1
TXN4660,Customer4660,75733,0
TXN4661,Customer4661,63086,0
TXN4662,Customer4662,39474,1
TXN4663,Customer4663,11213,1
TXN4664,Customer4664,22719,1
TXN4665,Customer4665,7223,1
TXN4666,Customer4666,69277,0
TXN4667,Customer4667,15067,1
TXN4668,Customer4668,18201,1
TXN4669,Customer4669,55904,0
TXN4670,Customer4670,95610,0
TXN4671,Customer4671,5175,1
TXN4672,Customer4672,84854,0
TXN4673,Customer4673,30919,1
TXN4674,Customer4674,75536,0
TXN4675,Customer4675,93561,0
TXN4676,Customer4676,1654,1
TXN4677,Customer4677,46688,1
TXN4678,Customer4678,59825,0
TXN4679,Customer4679,54298,0
TXN4680,Customer4680,43784,1
TXN4681,Customer4681,75587,0
TXN4682,Customer4682,91791,0
TXN4683,Customer4683,10012,1
TXN4684,Customer4684,70942,0
TXN4685,Customer4685,93583,0
TXN4686,Customer4686,23959,1
TXN4687,Customer4687,81352,0
TXN4688,Customer4688,45444,1
TXN4689,Customer4689,99460,0
TXN4690,Customer4690,52462,0
TXN4691,Customer4691,98956,0
TXN4692,Customer4692,38176,1
TXN4693,Customer4693,27752,1
TXN4694,Customer4694,43521,1
TXN4695,Customer4695,75390,0
TXN4696,Customer4696,20714,1
TXN4697,Customer4697,59558,0
TXN4698,Customer4698,84758,0
TXN4699,Customer4699,36149,1
TXN4700,Customer4700,82850,0
TXN4701,Customer4701,16244,1
TXN4702,Customer4702,38925,1
TXN4703,Customer4703,41214,1
TXN4704,Customer4704,51795,0
TXN4705,Customer4705,73098,0
TXN4706,Customer4706,31380,1
TXN4707,Customer4707,79224,0
TXN4708,Customer4708,77764,0
TXN4709,Customer4709,73314,0
TXN4710,Customer4710,14670,1
TXN4711,Customer4711,35444,1
TXN4712,Customer4712,18518,1
TXN4713,Customer4713,38812,1
TXN4714,Customer4714,14792,1
TXN4715,Customer4715,65152,0
TXN4716,Customer4716,37622,1
TXN4717,Customer4717,34408,1
TXN4718,Customer4718,79690,0
TXN4719,Customer4719,9714,1
TXN4720,Customer4720,71468,0
TXN4721,Customer4721,47062,1
TXN4722,Customer4722,22752,1
TXN4723,Customer4723,67458,0
TXN4724,Customer4724,10481,1
TXN4725,Customer4725,96714,0
TXN4726,Customer4726,79739,0
TXN4727,Customer4727,22659,1
TXN4728,Customer4728,56482,0
TXN4729,Customer4729,40694,1
TXN4730,Customer4730,40343,1
TXN4731,Customer4731,44816,1
TXN4732,Customer4732,37967,1
TXN4733,Customer4733,89893,0
TXN4734,Customer4734,55112,0
TXN4735,Customer4735,4836,1
TXN4736,Customer4736,2959,1
TXN4737,Customer4737,99132,0
TXN4738,Customer4738,21658,1
TXN4739,Customer4739,81965,0
TXN4740,Customer4740,45788,1
TXN4741,Customer4741,16025,1
TXN4742,Customer4742,45285,1
TXN4743,Customer4743,34280,1
TXN4744,Customer4744,25746,1
TXN4745,Customer4745,82244,0
TXN4746,Customer4746,11168,1
TXN4747,Customer4747,74606,0
TXN4748,Customer4748,82147,0
TXN4749,Customer4749,46742,1
TXN4750,Customer4750,40973,1
TXN4751,Customer4751,66145,0
TXN4752,Customer4752,71374,0
TXN4753,Customer4753,38234,1
TXN4754,Customer4754,27471,1
TXN4755,Customer4755,8242,1
TXN4756,Customer4756,5197,1
TXN4757,Customer4757,74880,0
TXN4758,Customer4758,5022,1
TXN4759,Customer4759,88638,0
TXN4760,Customer4760,1242,1
TXN4761,Customer4761,54544,0
TXN4762,Customer4762,26564,1
TXN4763,Customer4763,32492,1
TXN4764,Customer4764,24649,1
TXN4765,Customer4765,42049,1
TXN4766,Customer4766,10355,1
TXN4767,Customer4767,26339,1
TXN4768,Customer4768,45450,1
TXN4769,Customer4769,66875,0
TXN4770,Customer4770,82793,0
TXN4771,Customer4771,41157,1
TXN4772,Customer4772,22998,1
TXN4773,Customer4773,33126,1
TXN4774,Customer4774,50705,0
TXN4775,Customer4775,39218,1
TXN4776,Customer4776,11052,1
TXN4777,Customer4777,64549,0
TXN4778,Customer4778,27922,1
TXN4779,Customer4779,77762,0
TXN4780,Customer4780,64146,0
TXN4781,Customer4781,34613,1
TXN4782,Customer4782,37712,1
TXN4783,Customer4783,33371,1
TXN4784,Customer4784,43544,1
TXN4785,Customer4785,30915,1
TXN4786,Customer4786,21752,1
TXN4787,Customer4787,60491,0
TXN4788,Customer4788,72292,0
TXN4789,Customer4789,72219,0
TXN4790,Customer4790,72525,0
TXN4791,Customer4791,16977,1
TXN4792,Customer4792,76850,0
TXN4793,Customer4793,65791,0
TXN4794,Customer4794,89439,0
TXN4795,Customer4795,93849,0
TXN4796,Customer4796,59042,0
TXN4797,Customer4797,6538,1
TXN4798,Customer4798,53398,0
TXN4799,Customer4799,27528,1
TXN4800,Customer4800,90022,0
TXN4801,Customer4801,99392,0
TXN4802,Customer4802,43196,1
TXN4803,Customer4803,90625,0
TXN4804,Customer4804,23721,1
TXN4805,Customer4805,68760,0
TXN4806,Customer4806,9323,1
TXN4807,Customer4807,27839,1
TXN4808,Customer4808,25522,1
TXN4809,Customer4809,54928,0
TXN4810,Customer4810,6618,1
TXN4811,Customer4811,21478,1
TXN4812,Customer4812,63498,0
TXN4813,Customer4813,36916,1
TXN4814,Customer4814,10633,1
TXN4815,Customer4815,55538,0
TXN4816,Customer4816,63505,0
TXN4817,Customer4817,71114,0
TXN4818,Customer4818,81474,0
TXN4819,Customer4819,62387,0
TXN4820,Customer4820,80954,0
TXN4821,Customer4821,72068,0
TXN4822,Customer4822,25146,1
TXN4823,Customer4823,23993,1
TXN4824,Customer4824,58272,0
TXN4825,Customer4825,43170,1
TXN4826,Customer4826,54662,0
TXN4827,Customer4827,8210,1
TXN4828,Customer4828,68250,0
TXN4829,Customer4829,22741,1
TXN4830,Customer4830,46341,1
TXN4831,Customer4831,85558,0
TXN4832,Customer4832,34723,1
TXN4833,Customer4833,31603,1
TXN4834,Customer4834,10314,1
TXN4835,Customer4835,10946,1
TXN4836,Customer4836,62255,0
TXN4837,Customer4837,38289,1
TXN4838,Customer4838,48911,1
TXN4839,Customer4839,42256,1
TXN4840,Customer4840,61384,0
TXN4841,Customer4841,31567,1
TXN4842,Customer4842,34275,1
TXN4843,Customer4843,97841,0
TXN4844,Customer4844,38966,1
TXN4845,Customer4845,47254,1
TXN4846,Customer4846,75604,0
TXN4847,Customer4847,81174,0
TXN4848,Customer4848,18025,1
TXN4849,Customer4849,18098,1
TXN4850,Customer4850,48971,1
TXN4851,Customer4851,18099,1
TXN4852,Customer4852,75370,0
TXN4853,Customer4853,31243,1
TXN4854,Customer4854,90216,0
TXN4855,Customer4855,81596,0
TXN4856,Customer4856,49184,1
TXN4857,Customer4857,1625,1
TXN4858,Customer4858,49810,1
TXN4859,Customer4859,25337,1
TXN4860,Customer4860,77018,0
TXN4861,Customer4861,21131,1
TXN4862,Customer4862,87269,0
TXN4863,Customer4863,77340,0
TXN4864,Customer4864,86884,0
TXN4865,Customer4865,43995,1
TXN4866,Customer4866,46416,1
TXN4867,Customer4867,47451,1
TXN4868,Customer4868,18599,1
TXN4869,Customer4869,23046,1
TXN4870,Customer4870,12166,1
TXN4871,Customer4871,64252,0
TXN4872,Customer4872,31553,1
TXN4873,Customer4873,30648,1
TXN4874,Customer4874,67113,0
TXN4875,Customer4875,76548,0
TXN4876,Customer4876,91167,0
TXN4877,Customer4877,47134,1
TXN4878,Customer4878,62732,0
TXN4879,Customer4879,20567,1
TXN4880,Customer4880,20292,1
TXN4881,Customer4881,31381,1
TXN4882,Customer4882,25466,1
TXN4883,Customer4883,74991,0
TXN4884,Customer4884,53323,0
TXN4885,Customer4885,71924,0
TXN4886,Customer4886,45520,1
TXN4887,Customer4887,52558,0
TXN4888,Customer4888,31946,1
TXN4889,Customer4889,95140,0
TXN4890,Customer4890,19181,1
TXN4891,Customer4891,51134,0
TXN4892,Customer4892,86036,0
TXN4893,Customer4893,45560,1
TXN4894,Customer4894,14143,1
TXN4895,Customer4895,9728,1
TXN4896,Customer4896,7526,1
TXN4897,Customer4897,12945,1
TXN4898,Customer4898,87426,0
TXN4899,Customer4899,33146,1
TXN4900,Customer4900,91683,0
TXN4901,Customer4901,27525,1
TXN4902,Customer4902,21753,1
TXN4903,Customer4903,62442,0
TXN4904,Customer4904,15827,1
TXN4905,Customer4905,43492,1
TXN4906,Customer4906,72842,0
TXN4907,Customer4907,58804,0
TXN4908,Customer4908,97980,0
TXN4909,Customer4909,89212,0
TXN4910,Customer4910,71581,0
TXN4911,Customer4911,5656,1
TXN4912,Customer4912,84823,0
TXN4913,Customer4913,78918,0
TXN4914,Customer4914,127,1
TXN4915,Customer4915,1751,1
TXN4916,Customer4916,44526,1
TXN4917,Customer4917,17076,1
TXN4918,Customer4918,70334,0
TXN4919,Customer4919,97904,0
TXN4920,Customer4920,97373,0
TXN4921,Customer4921,66175,0
TXN4922,Customer4922,9125,1
TXN4923,Customer4923,33758,1
TXN4924,Customer4924,72613,0
TXN4925,Customer4925,38868,1
TXN4926,Customer4926,16110,1
TXN4927,Customer4927,37453,1
TXN4928,Customer4928,58003,0
TXN4929,Customer4929,64636,0
TXN4930,Customer4930,75848,0
TXN4931,Customer4931,82820,0
TXN4932,Customer4932,48793,1
TXN4933,Customer4933,71343,0
TXN4934,Customer4934,10415,1
TXN4935,Customer4935,34954,1
TXN4936,Customer4936,7451,1
TXN4937,Customer4937,35288,1
TXN4938,Customer4938,57652,0
TXN4939,Customer4939,47336,1
TXN4940,Customer4940,92379,0
TXN4941,Customer4941,22357,1
TXN4942,Customer4942,20243,1
TXN4943,Customer4943,20441,1
TXN4944,Customer4944,75319,0
TXN4945,Customer4945,22730,1
TXN4946,Customer4946,51798,0
TXN4947,Customer4947,32268,1
TXN4948,Customer4948,71717,0
TXN4949,Customer4949,38104,1
TXN4950,Customer4950,39070,1
TXN4951,Customer4951,78718,0
TXN4952,Customer4952,61004,0
TXN4953,Customer4953,97398,0
TXN4954,Customer4954,88429,0
TXN4955,Customer4955,40020,1
TXN4956,Customer4956,3588,1
TXN4957,Customer4957,31878,1
TXN4958,Customer4958,51697,0
TXN4959,Customer4959,10177,1
TXN4960,Customer4960,72427,0
TXN4961,Customer4961,32478,1
TXN4962,Customer4962,22704,1
TXN4963,Customer4963,42733,1
TXN4964,Customer4964,57443,0
TXN4965,Customer4965,30009,1
TXN4966,Customer4966,71109,0
TXN4967,Customer4967,94745,0
TXN4968,Customer4968,95947,0
TXN4969,Customer4969,68748,0
TXN4970,Customer4970,57838,0
TXN4971,Customer4971,95196,0
TXN4972,Customer4972,65047,0
TXN4973,Customer4973,80002,0
TXN4974,Customer4974,70721,0
TXN4975,Customer4975,80011,0
TXN4976,Customer4976,17963,1
TXN4977,Customer4977,20708,1
TXN4978,Customer4978,93124,0
TXN4979,Customer4979,89603,0
TXN4980,Customer4980,94626,0
TXN4981,Customer4981,89456,0
TXN4982,Customer4982,10611,1
TXN4983,Customer4983,55343,0
TXN4984,Customer4984,99364,0
TXN4985,Customer4985,88664,0
TXN4986,Customer4986,51214,0
TXN4987,Customer4987,38195,1
TXN4988,Customer4988,53265,0
TXN4989,Customer4989,51295,0
TXN4990,Customer4990,24947,1
TXN4991,Customer4991,52391,0
TXN4992,Customer4992,61668,0
TXN4993,Customer4993,5585,1
